time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z
7.648,0,0,0,8.25529,-1.62359,4.15989,0.721,-42.45418,-1.24324,-6.53019,-83.64799,-3.13741,-8.21022,-1.55404,-4.2741,-1.01338,-42.09811,3.30749,0.41941,-83.81388,0.01532
7.656,0,0,0,8.24533,-1.62731,4.17816,0.77651,-42.46352,-1.27322,-6.44802,-83.66615,-3.07507,-8.20088,-1.55029,-4.29334,-1.01162,-42.08937,3.3221,0.46826,-83.81039,0.11856
7.664,0,0,0,8.23579,-1.63038,4.19574,0.82783,-42.46815,-1.32657,-6.36186,-83.68077,-3.03699,-8.1913,-1.54716,-4.3127,-1.01445,-42.085,3.32099,0.50878,-83.81093,0.2028
7.672,0,0,0,8.22705,-1.63226,4.21213,0.86363,-42.47198,-1.35515,-6.29297,-83.69343,-2.98966,-8.1818,-1.54518,-4.33143,-1.03088,-42.08527,3.31463,0.52267,-83.81465,0.25818
7.68,0,0,0,8.22094,-1.63303,4.22374,0.88292,-42.47251,-1.37871,-6.22992,-83.70467,-2.93223,-8.17463,-1.5443,-4.34525,-1.04081,-42.08253,3.3266,0.54106,-83.81428,0.31722
7.688,0,0,0,8.21401,-1.63476,4.23654,0.88354,-42.47303,-1.38457,-6.18911,-83.71492,-2.86112,-8.16624,-1.54242,-4.36164,-1.06842,-42.08235,3.33463,0.53798,-83.81579,0.36204
7.696,0,0,0,8.20824,-1.63744,4.24666,0.87137,-42.47414,-1.37752,-6.1522,-83.72674,-2.78806,-8.15935,-1.53956,-4.37553,-1.11487,-42.08596,3.3356,0.522,-83.82007,0.3892
7.704,0,0,0,8.20363,-1.64192,4.25383,0.84849,-42.47602,-1.36534,-6.12455,-83.73901,-2.72146,-8.15443,-1.53493,-4.38632,-1.17726,-42.08971,3.3419,0.48081,-83.82399,0.40963
7.712,0,0,0,8.20026,-1.64515,4.25908,0.81909,-42.4782,-1.33349,-6.09586,-83.7514,-2.67641,-8.15043,-1.53156,-4.39494,-1.23299,-42.09361,3.34884,0.4416,-83.82731,0.41781
7.72,0,0,0,8.19697,-1.64892,4.26397,0.79041,-42.48367,-1.28244,-6.07096,-83.766,-2.61962,-8.14726,-1.52768,-4.40214,-1.29835,-42.09287,3.38597,0.38127,-83.82582,0.44717
7.728,0,0,0,8.19409,-1.6515,4.26849,0.77114,-42.49015,-1.22713,-6.04736,-83.77929,-2.57314,-8.14457,-1.52505,-4.40804,-1.36734,-42.09273,3.42968,0.31228,-83.82568,0.49089
7.736,0,0,0,8.19115,-1.65343,4.27337,0.75142,-42.50004,-1.13975,-6.03379,-83.79404,-2.50478,-8.1422,-1.52312,-4.41308,-1.4392,-42.09189,3.48257,0.24042,-83.82485,0.54377
7.744,0,0,0,8.18821,-1.65451,4.27858,0.73841,-42.51089,-1.04618,-6.00847,-83.81049,-2.43172,-8.13997,-1.52209,-4.41755,-1.50483,-42.09117,3.53364,0.17899,-83.82312,0.58306
7.752,0,0,0,8.18505,-1.65445,4.28466,0.73025,-42.52473,-0.92525,-5.98803,-83.82789,-2.3432,-8.13771,-1.52224,-4.42167,-1.5698,-42.08956,3.59403,0.11176,-83.82017,0.62317
7.76,0,0,0,8.18198,-1.65341,4.29093,0.73131,-42.53682,-0.82096,-5.96042,-83.84304,-2.27493,-8.13569,-1.52342,-4.42497,-1.63177,-42.09005,3.64627,0.04419,-83.81619,0.61035
7.768,0,0,0,8.1783,-1.65215,4.29844,0.7339,-42.55037,-0.70286,-5.9373,-83.85825,-2.2034,-8.13343,-1.52487,-4.42862,-1.68854,-42.08984,3.69808,-0.01261,-83.81459,0.64303
7.776,0,0,0,8.17436,-1.64965,4.30688,0.74125,-42.56392,-0.57864,-5.90727,-83.87348,-2.13245,-8.13082,-1.52756,-4.43247,-1.73365,-42.09025,3.7432,-0.0543,-83.81382,0.67396
7.784,0,0,0,8.16923,-1.64769,4.31735,0.75069,-42.57863,-0.44927,-5.88025,-83.88873,-2.06269,-8.12729,-1.52974,-4.43819,-1.77176,-42.09179,3.77301,-0.09046,-83.81467,0.69537
7.792,0,0,0,8.1631,-1.64685,4.32925,0.76962,-42.59261,-0.3482,-5.8369,-83.90429,-2.02029,-8.12291,-1.53076,-4.44586,-1.79804,-42.09205,3.79275,-0.11674,-83.81493,0.71511
7.8,0,0,0,8.15589,-1.64692,4.34277,0.7913,-42.608,-0.24518,-5.79438,-83.92048,-1.97861,-8.11765,-1.53085,-4.45543,-1.81663,-42.09289,3.79773,-0.13533,-83.81577,0.72009
7.808,0,0,0,8.14767,-1.64772,4.35788,0.81959,-42.62066,-0.18243,-5.7352,-83.936,-1.96394,-8.11129,-1.53019,-4.46722,-1.825,-42.09248,3.79593,-0.12677,-83.81416,0.71138
7.816,0,0,0,8.13768,-1.64946,4.37585,0.85829,-42.63477,-0.13102,-5.6735,-83.95162,-1.96152,-8.10337,-1.52858,-4.48212,-1.8173,-42.08849,3.79291,-0.10369,-83.80946,0.70726
7.824,0,0,0,8.12643,-1.65047,4.39633,0.905,-42.6475,-0.09708,-5.5956,-83.96748,-1.96745,-8.09364,-1.52768,-4.49998,-1.79411,-42.08221,3.79117,-0.01867,-83.80389,0.75041
7.832,0,0,0,8.11373,-1.65142,4.41936,0.95794,-42.65954,-0.07785,-5.49465,-83.98512,-1.99032,-8.08222,-1.52681,-4.52074,-1.75943,-42.07321,3.79244,0.04515,-83.79608,0.78538
7.84,0,0,0,8.10077,-1.65047,4.44344,1.01836,-42.66986,-0.06725,-5.3908,-83.9999,-2.02862,-8.06983,-1.52783,-4.54248,-1.70975,-42.06201,3.80176,0.13416,-83.78683,0.84602
7.848,0,0,0,8.0866,-1.64815,4.47002,1.08325,-42.67744,-0.07387,-5.29203,-84.00997,-2.09258,-8.05592,-1.53025,-4.56631,-1.65415,-42.05078,3.81229,0.23242,-83.7787,0.92816
7.856,0,0,0,8.07118,-1.6455,4.49878,1.13789,-42.6819,-0.08822,-5.23738,-84.01442,-2.10693,-8.04067,-1.53297,-4.59218,-1.58351,-42.03852,3.81628,0.34683,-83.7709,1.02717
7.864,0,0,0,8.05448,-1.64331,4.52941,1.16999,-42.68224,-0.10815,-5.20528,-84.01476,-2.12684,-8.02439,-1.53527,-4.61982,-1.50476,-42.02818,3.80134,0.46973,-83.76606,1.12787
7.872,0,0,0,8.03625,-1.64084,4.56255,1.18674,-42.67705,-0.15021,-5.15212,-84.01271,-2.21881,-8.00664,-1.53782,-4.64966,-1.40953,-42.0177,3.77379,0.61612,-83.76132,1.23135
7.88,0,0,0,8.01586,-1.63911,4.5989,1.19413,-42.67112,-0.19012,-5.11,-84.00991,-2.30196,-7.98723,-1.53967,-4.68233,-1.30349,-42.00696,3.7333,0.77446,-83.75632,1.33125
7.888,0,0,0,7.99351,-1.63798,4.63805,1.19622,-42.66404,-0.236,-4.97489,-84.02304,-2.34488,-7.96606,-1.54091,-4.71785,-1.18282,-41.99357,3.68848,0.95317,-83.74816,1.43271
7.896,0,0,0,7.96902,-1.63793,4.68001,1.21151,-42.65855,-0.29405,-4.92332,-84.02505,-2.36127,-7.94287,-1.54105,-4.75674,-1.05578,-41.97814,3.64008,1.13913,-83.73681,1.52055
7.904,0,0,0,7.94315,-1.63839,4.72363,1.22872,-42.65301,-0.35715,-4.86142,-84.02839,-2.3783,-7.91805,-1.54063,-4.79808,-0.91918,-41.95967,3.59322,1.34238,-83.7211,1.6018
7.912,0,0,0,7.91427,-1.63986,4.77136,1.25517,-42.64704,-0.44058,-4.79186,-84.0309,-2.41708,-7.89061,-1.53923,-4.84351,-0.77622,-41.94046,3.53644,1.55435,-83.70381,1.66881
7.92,0,0,0,7.88388,-1.63951,4.82152,1.29778,-42.64056,-0.52962,-4.71335,-84.03192,-2.45786,-7.86105,-1.53964,-4.89122,-0.62765,-41.92412,3.46752,1.78509,-83.6882,1.72465
7.928,0,0,0,7.85095,-1.63851,4.87528,1.33513,-42.63115,-0.62419,-4.64402,-84.02909,-2.51022,-7.82871,-1.5407,-4.94249,-0.49444,-41.9152,3.37651,2.00615,-83.67916,1.75924
7.936,0,0,0,7.816,-1.63462,4.93242,1.35983,-42.61416,-0.73257,-4.57933,-84.01921,-2.58851,-7.79372,-1.54466,-4.99626,-0.36297,-41.91033,3.27983,2.22349,-83.67371,1.78744
7.944,0,0,0,7.77831,-1.62991,4.99317,1.37973,-42.59163,-0.86282,-4.51599,-84.00413,-2.69094,-7.75602,-1.54945,-5.05311,-0.24557,-41.90833,3.18402,2.41577,-83.67099,1.80762
7.952,0,0,0,7.73821,-1.62303,5.05732,1.41028,-42.56577,-1.00449,-4.42564,-83.98855,-2.79122,-7.71543,-1.55641,-5.11276,-0.14282,-41.91176,3.08469,2.59259,-83.67309,1.81766
7.96,0,0,0,7.6949,-1.61089,5.12681,1.45099,-42.53352,-1.15396,-4.33261,-83.96561,-2.89435,-7.67001,-1.56863,-5.17696,-0.04056,-41.91759,2.99918,2.7677,-83.67705,1.83364
7.968,0,0,0,7.64651,-1.5969,5.20303,1.49189,-42.49489,-1.32169,-4.23877,-83.93646,-3.01071,-7.61967,-1.58269,-5.24655,0.05636,-41.92382,2.92467,2.93619,-83.68113,1.86145
7.976,0,0,0,7.59221,-1.58277,5.28619,1.53023,-42.45464,-1.48427,-4.15337,-83.90462,-3.12524,-7.5644,-1.59692,-5.32168,0.13294,-41.93422,2.84839,3.07473,-83.68874,1.84669
7.984,0,0,0,7.53302,-1.56783,5.37457,1.57381,-42.41121,-1.65412,-4.0649,-83.86904,-3.25123,-7.50483,-1.61194,-5.40091,0.18317,-41.95296,2.75959,3.18092,-83.70471,1.80974
7.992,0,0,0,7.46998,-1.5526,5.46621,1.61161,-42.36224,-1.8379,-3.98276,-83.82712,-3.40746,-7.44203,-1.62724,-5.4826,0.21827,-41.97357,2.67769,3.26117,-83.72285,1.76374
8,0,0,0,7.40489,-1.53717,5.55834,1.63188,-42.30889,-2.02029,-3.91735,-83.78033,-3.57673,-7.37615,-1.64269,-5.56639,0.24507,-41.99434,2.60417,3.32947,-83.74079,1.70028
